"Name of commune" Residents "Change in %" "Population density per km²" "Foreign nationals in %" "0-19 years" "20-64 years" "65 years or over" "Crude marriage rate" "Crude divorce rate" "Crude birth rate" "Crude mortality rate" "Private households" "Size of households in persons" "Total surface area in km2" "Settlement and urban area in %" "Change in ha" "Agricultural area in %" "Change in ha" "Wooded area in %" "Unproductive area in %" "Employed total" "Primary sector" "Secondary sector" "Tertiary sector" "Business establishments total" "Primary sector" "Secondary sector" "Tertiary sector" "Dwelling vacancy rate" "New housing units per 1000 residents" "Social assistance rate" "FDP/PLR 2)" CVP SP SVP EVP/CSP GLP BDP PdA/Sol. GPS "Small right-wing parties"
Dürnten 7,164 701 7.4 6.5 0.6 16.9 23.5 61.7 14.9 10.2 22.6 59.3 16.7 1.5 1,880 144 332 1,405 400 35 82 283 6.4 0.95 2.4 8.4 6.2 12.8 37.8 4.1 10.7 6.1 0.0 5.7 6.3 2.0     
Fischenthal 2,329 77 1.1 -0.4 0.9 11.5 25.6 61.5 12.9 30.2 4.6 32.5 61.7 1.3 770 152 314 305 210 62 43 105 0.4 0.58 2.0 4.9 1.4 12.4 51.9 4.0 6.0 5.9 0.2 5.9 6.4 1.0     
"Gossau (ZH)" 9,725 532 1.7 0.7 0.7 13.1 22.5 61.4 16.0 18.3 19.0 66.4 14.1 0.5 2,696 151 991 1,555 613 57 129 427 2.8 0.42 1.5 9.7 4.2 12.6 37.8 6.4 10.7 6.8 0.1 4.6 5.2 1.6     
Grüningen 3,229 367 2.1 0.9 0.9 12.3 21.5 63.0 15.6 8.8 16.1 61.6 20.0 2.3 1,584 124 394 1,066 250 45 47 158 24.8 0.42 0.9 9.6 4.2 11.9 38.1 3.7 11.1 7.9 0.0 6.8 4.5 2.1     
Hinwil 10,615 476 2.3 1.5 0.5 16.0 20.8 61.6 17.6 22.3 19.6 51.8 26.7 1.8 6,593 187 2,833 3,573 790 69 166 555 2.4 0.90 2.7 7.9 4.8 13.0 41.7 4.0 10.2 6.6 0.1 5.9 4.4 1.4     
"Rüti (ZH)" 11,968 1,190 0.0 -0.9 0.2 22.2 20.2 62.8 17.0 10.1 29.6 34.6 33.9 1.9 4,472 63 1,396 3,013 819 23 132 664 1.3 0.38 4.3 8.4 8.6 16.4 30.0 5.7 9.8 5.2 0.2 7.3 6.2 2.3     
Seegräben 1,305 346 0.9 -0.1 1.1 16.6 21.4 63.1 15.6 3.8 16.2 48.3 16.7 18.8 450 35 39 376 100 12 11 77 0.0 0.52 1.4 9.8 3.1 16.2 32.8 5.2 12.1 6.7 0.3 9.5 2.5 1.9     
"Wald (ZH)" 9,343 370 4.1 3.9 0.2 25.1 21.2 62.6 16.2 25.2 13.0 52.9 33.2 1.0 3,459 195 995 2,269 654 87 145 422 7.1 0.57 2.4 8.7 4.8 15.5 39.2 2.6 9.6 4.2 0.2 9.7 2.6 2.8     
"Wetzikon (ZH)" 23,274 1,389 5.2 4.2 0.8 24.0 20.3 63.7 16.0 16.7 31.4 39.0 16.6 13.0 13,115 84 3,514 9,518 1,705 29 300 1,376 13.7 1.29 4.0 9.2 4.3 15.1 33.3 5.1 10.9 5.7 0.2 8.9 5.2 2.1     
Adliswil 18,037 2,321 9.3 7.2 0.8 32.0 19.1 62.6 18.3 7.8 45.9 20.9 31.2 2.1 7,590 18 688 6,884 969 6 124 839 4.8 0.88 3.6 11.1 7.4 18.7 32.1 3.3 10.1 7.0 0.1 6.2 1.4 2.8     
Hirzel 2,134 220 1.0 -0.3 0.9 14.7 24.7 58.9 16.4 9.7 11.3 66.1 17.9 4.6 603 115 115 373 195 43 34 118 0.0 0.56 1.3 8.8 6.4 12.8 35.4 2.5 15.2 8.4 0.0 5.9 2.9 1.8     
Horgen 19,282 913 1.8 0.8 0.5 29.1 20.2 61.5 18.3 21.1 21.8 26.4 49.3 2.6 9,348 105 1,819 7,424 1,123 29 166 928 1.9 1.32 2.6 14.2 6.6 17.5 31.2 3.3 9.9 6.4 0.1 7.1 1.2 2.4     
Hütten 897 123 0.6 -0.1 0.2 6.5 26.1 59.0 14.9 7.2 5.5 54.0 36.2 4.3 239 98 23 118 91 34 14 43 0.0 0.00 1.9 6.4 4.5 8.7 53.4 3.3 10.4 6.4 0.0 2.5 1.9 2.5     
"Kilchberg (ZH)" 7,675 2,975 2.5 1.0 0.5 27.9 19.5 60.3 20.2 2.6 74.2 24.2 1.2 0.4 3,836 9 1,273 2,554 528 2 43 483 8.1 0.71 1.0 26.1 6.7 12.5 26.0 2.0 10.8 5.6 0.2 7.3 0.8 2.2     
"Langnau am Albis" 7,254 837 -0.2 -0.3 -0.2 24.9 20.7 58.7 20.7 8.7 25.2 25.8 47.5 1.5 1,568 33 318 1,217 360 11 60 289 3.2 0.64 1.9 15.7 10.2 17.2 29.5 2.5 10.6 5.7 0.1 4.2 1.9 2.5     
Oberrieden 4,979 1,785 0.7 0.7 -0.5 17.5 19.1 57.8 23.1 2.8 43.0 11.9 42.2 2.9 951 9 129 813 295 1 30 264 0.0 0.00 1.8 16.8 6.2 17.6 28.8 3.3 12.3 4.4 0.1 6.9 1.9 1.7     
Richterswil 12,832 1,702 3.9 2.4 1.1 19.1 21.8 61.3 16.9 7.6 41.2 50.7 7.2 0.9 3,792 170 1,507 2,114 721 28 117 576 8.1 0.72 1.5 12.0 6.5 17.8 31.5 3.2 11.7 5.5 0.1 7.6 1.7 2.4     
Rüschlikon 5,425 1,852 3.7 1.9 0.8 26.5 19.9 59.9 20.3 2.9 59.6 17.8 21.9 0.7 2,764 14 230 2,520 381 4 39 338 3.7 0.45 1.5 22.9 6.3 12.3 29.4 1.9 11.1 5.9 0.0 6.6 0.9 2.6     
"Schönenberg (ZH)" 1,896 173 -1.3 -1.4 -0.8 10.5 20.9 61.0 18.0 11.0 10.2 76.5 11.0 2.4 568 123 115 330 176 49 29 98 2.6 0.98 0.7 10.7 7.7 10.7 41.0 2.5 10.2 8.3 0.0 5.8 1.8 1.4     
Thalwil 17,340 3,153 0.7 -0.9 1.0 26.2 18.8 62.9 18.2 5.5 60.3 14.9 22.7 2.2 6,496 7 896 5,593 1,202 3 125 1,074 5.8 0.35 2.6 16.8 7.8 17.0 24.1 3.6 13.4 5.7 0.2 7.3 1.4 2.8     
Wädenswil 20,967 1,206 2.6 1.6 0.5 22.2 19.8 61.4 18.8 17.4 30.9 58.6 8.9 1.6 8,650 198 1,921 6,531 1,467 72 220 1,175 6.9 0.65 2.7 11.4 8.7 17.5 29.9 4.9 10.1 4.9 0.2 8.0 2.1 2.3     
"Erlenbach (ZH)" 5,325 1,843 1.3 0.7 0.2 19.0 22.3 59.0 18.7 3.0 54.4 20.6 24.3 0.7 2,055 20 187 1,848 454 4 34 416 6.4 1.48 1.0 25.8 5.4 13.1 29.4 1.4 11.7 3.8 0.0 6.5 0.9 2.0     
Herrliberg 6,148 685 1.1 0.5 0.0 19.3 21.5 58.9 19.6 9.0 23.3 52.3 23.7 0.7 1,319 56 113 1,150 412 20 27 365 6.7 1.02 1.2 25.3 4.1 9.0 36.6 1.3 12.3 3.4 0.1 4.9 0.8 2.3     
Hombrechtikon 8,119 667 1.6 1.0 0.2 18.9 21.8 60.1 18.2 12.2 21.5 57.6 14.5 6.4 2,971 189 1,014 1,768 571 73 102 396 2.8 0.69 2.6 8.3 4.9 13.5 39.7 4.1 10.9 5.5 0.2 6.0 4.9 2.1     
"Küsnacht (ZH)" 13,518 1,095 0.1 -0.3 0.1 22.9 19.2 56.9 23.9 12.3 33.8 34.1 31.2 0.9 5,852 86 835 4,932 1,187 27 97 1,063 4.3 1.75 1.3 26.3 4.6 11.6 32.0 1.7 11.5 3.7 0.1 5.9 0.9 1.7     
Männedorf 10,470 2,195 0.3 -0.4 0.4 18.9 22.1 57.8 20.1 4.8 46.5 29.7 23.4 0.4 4,607 32 994 3,581 670 12 76 582 3.6 0.34 1.5 15.1 6.6 16.0 26.0 3.4 12.8 5.2 0.3 8.7 3.4 2.6     
Meilen 12,816 1,073 1.9 1.1 0.4 20.3 19.8 58.7 21.5 11.9 28.9 45.4 24.2 1.5 5,999 107 1,312 4,581 1,030 30 98 902 7.0 2.16 1.2 21.8 4.4 13.5 32.2 1.8 12.1 4.7 0.1 6.0 1.7 1.7     
"Oetwil am See" 4,557 747 4.1 2.2 1.7 27.6 22.4 65.0 12.6 6.1 22.9 64.4 12.2 0.5 2,091 54 634 1,403 278 24 72 182 1.3 0.39 1.6 8.5 4.9 13.4 41.4 1.7 10.5 6.3 0.3 5.6 5.3 2.0     
Stäfa 13,876 1,617 -0.5 -0.8 0.2 17.5 19.6 59.4 21.0 8.6 38.7 41.8 18.2 1.3 5,428 92 1,955 3,381 1,015 26 135 854 1.1 1.30 1.9 14.6 4.8 18.8 28.8 2.6 14.4 4.2 0.0 7.3 2.5 2.2     
"Uetikon am See" 5,931 1,714 3.4 3.3 0.2 17.8 22.9 58.6 18.4 3.5 43.3 40.2 16.0 0.6 1,523 28 430 1,065 315 11 48 256 10.3 1.00 1.8 16.1 5.0 15.8 30.8 2.3 13.6 5.6 0.0 6.7 2.3 1.6     
Zumikon 5,167 945 1.5 1.0 -0.1 22.9 21.0 53.5 25.5 5.5 43.8 28.6 27.2 0.4 1,656 3 225 1,429 355 3 40 312 5.2 1.45 0.8 31.1 5.4 10.2 30.3 1.1 10.2 4.3 0.1 4.6 1.1 1.7     
Zollikon 12,163 1,547 1.0 0.7 -0.3 21.4 18.6 56.2 25.3 7.9 41.7 20.4 37.9 0.0 5,646 22 292 5,332 1,101 8 67 1,026 4.9 0.84 1.3 28.4 4.3 13.6 25.7 2.4 11.9 4.9 0.1 5.7 1.2 1.8     
Bauma 4,224 203 1.3 -1.2 0.5 15.1 22.4 62.3 15.2 20.8 9.3 35.8 53.3 1.5 1,658 136 516 1,007 325 48 65 212 4.5 0.47 2.3 5.8 3.6 10.9 43.0 7.6 6.9 5.9 0.4 6.2 6.9 2.8     
Fehraltorf 6,234 658 6.0 4.1 1.6 16.5 21.5 66.1 12.4 9.5 19.1 52.7 26.9 1.3 3,640 88 1,105 2,447 429 24 89 316 1.8 0.69 1.8 10.8 4.6 14.9 34.0 3.1 12.0 7.9 0.3 7.1 3.1 2.3     
Hittnau 3,508 270 0.9 -0.6 1.2 7.9 24.5 64.2 11.3 13.0 13.1 48.1 37.3 1.5 852 80 318 454 257 29 64 164 0.6 1.58 1.3 8.1 3.5 12.3 36.6 4.9 13.2 7.3 0.1 6.8 4.8 2.4     
Illnau-Effretikon 16,117 637 3.3 2.5 0.8 23.9 19.5 62.1 18.4 25.3 18.1 51.3 29.3 1.2 6,485 252 1,888 4,345 993 66 182 745 0.4 0.80 3.4 10.5 4.2 17.6 33.8 3.2 9.8 7.5 0.1 7.7 3.5 2.3     
Kyburg 405 53 -3.3 -3.1 0.0 13.3 23.2 66.4 10.4 7.6 4.5 32.6 61.4 1.6 264 18 176 70 39 9 7 23 0.0 1.05 0.2 5.9 2.6 15.2 45.4 3.0 8.9 8.2 0.0 5.8 2.9 2.2     
Lindau 5,212 435 4.1 2.7 1.4 20.4 23.0 63.0 14.0 11.9 23.0 41.8 34.8 0.4 2,650 74 1,077 1,499 297 25 56 216 17.7 0.93 2.0 11.0 3.4 14.7 37.6 3.0 9.9 6.8 0.1 5.8 5.3 2.2     
Pfäffikon 11,027 564 3.8 2.6 0.6 19.2 19.9 62.0 18.1 19.5 17.5 42.2 22.8 17.4 5,076 162 1,848 3,066 745 43 119 583 16.3 1.23 2.8 9.8 3.8 15.9 33.4 6.1 11.6 5.3 0.2 7.9 4.0 1.9     
Russikon 4,132 291 0.9 0.0 1.0 12.1 21.0 61.5 17.5 14.3 12.3 50.2 36.1 1.3 1,203 133 377 693 274 36 59 179 2.4 0.66 1.6 10.8 2.8 11.2 40.1 3.8 12.8 7.0 0.1 7.0 3.1 1.3     
Sternenberg 349 40 -3.1 -3.3 -0.8 4.9 21.8 58.7 19.5 8.7 4.4 39.1 56.1 0.3 91 33 14 44 42 16 7 19 11.5 1.55 1.4 3.3 0.8 24.6 38.9 5.9 4.6 2.0 0.0 8.0 7.4 4.3     
Weisslingen 3,176 248 -1.5 -2.5 0.5 9.0 23.6 60.5 15.9 12.8 11.5 42.8 44.5 1.3 878 68 202 607 235 26 48 161 2.5 0.81 0.7 9.4 3.9 10.7 39.0 4.8 14.3 6.8 0.0 5.5 3.9 1.7     
Wila 1,947 212 0.6 -0.4 0.5 12.1 20.5 63.6 15.8 9.2 10.1 37.1 49.7 3.1 581 55 248 277 179 23 43 113 0.0 1.92 1.7 4.0 2.6 12.4 52.6 3.7 7.8 6.2 0.5 6.7 2.8 0.8     
Wildberg 1,005 95 4.0 2.9 1.6 9.6 22.6 63.4 14.0 10.6 8.6 51.3 36.4 3.7 214 75 79 60 70 26 16 28 2.0 1.15 0.6 6.7 3.0 9.2 45.7 5.4 11.7 10.6 0.0 4.8 1.9 1.0     
Dübendorf 25,341 1,861 2.1 0.7 0.7 31.2 19.3 64.2 16.6 13.6 43.2 35.5 20.3 1.0 20,235 153 2,254 17,828 1,728 17 268 1,443 2.0 0.98 1.9 8.9 5.2 15.4 33.5 2.4 15.6 8.8 0.1 5.0 2.2 2.9     
Egg 8,305 573 3.8 2.6 0.3 18.6 21.1 60.1 18.8 14.5 18.8 57.2 23.0 1.0 2,397 161 393 1,843 543 57 72 414 2.6 0.82 1.6 14.2 4.8 14.1 33.8 2.0 11.5 7.9 0.1 6.9 2.6 2.0     
Fällanden 8,072 1,265 1.1 0.0 0.9 21.4 20.9 61.2 17.9 6.4 32.4 36.3 27.5 3.7 2,886 19 1,281 1,585 450 8 83 359 3.0 1.43 2.7 14.7 5.5 17.4 28.0 1.7 14.1 6.1 0.2 7.0 2.4 2.9     
Greifensee 5,226 2,253 2.5 1.2 1.1 17.8 21.8 59.2 18.9 2.3 47.6 33.5 9.0 9.9 1,644 15 647 982 203 5 29 169 0.4 0.26 1.5 11.6 6.7 20.0 24.6 2.6 14.7 7.6 0.2 6.9 2.6 2.5     
Maur 9,634 652 1.1 0.4 0.6 19.0 21.3 59.7 19.0 14.8 22.4 51.5 25.4 0.6 2,287 106 370 1,812 675 41 81 553 6.6 1.01 1.4 16.8 4.2 13.1 33.0 2.1 14.2 5.8 0.1 5.6 2.7 2.5     
Mönchaltorf 3,447 454 -0.3 -1.8 0.9 13.9 19.7 61.8 18.5 7.6 18.6 65.5 11.4 4.5 1,497 71 406 1,020 266 32 55 179 3.2 1.02 1.3 9.6 2.2 18.9 34.0 2.2 11.3 10.0 0.0 6.3 3.2 2.3     
Schwerzenbach 4,743 1,790 6.9 5.8 1.0 22.8 20.1 63.6 16.3 2.7 41.4 37.6 6.4 14.7 3,003 20 813 2,170 280 7 39 234 0.0 1.10 2.6 10.9 5.3 17.4 26.0 3.4 16.2 9.0 0.1 6.6 2.6 2.6     
Uster 32,748 1,148 1.5 0.3 0.9 21.9 20.7 63.2 16.1 28.5 28.8 40.7 26.7 3.7 16,247 209 3,442 12,596 2,227 71 310 1,846 2.5 1.29 1.3 9.2 4.1 19.9 27.2 3.5 12.4 6.8 0.3 10.1 3.2 3.4     
Volketswil 17,768 1,266 1.8 -0.8 1.5 24.0 22.4 63.8 13.8 14.0 36.9 37.5 24.1 1.6 10,602 97 3,291 7,213 1,194 30 230 934 6.1 0.55 2.3 9.3 5.1 12.6 42.9 1.9 11.4 9.2 0.1 3.6 2.0 1.8     
Wangen-Brüttisellen 7,578 957 0.4 -1.3 1.5 25.9 21.9 66.6 11.5 7.9 30.2 43.7 25.5 0.5 5,508 74 1,447 3,986 534 23 100 411 3.7 0.42 1.8 10.3 3.6 14.9 38.7 2.1 11.6 9.4 0.1 4.6 2.7 1.9     
Altikon 619 80 2.5 3.0 -0.3 5.8 21.0 62.4 16.6 7.7 6.1 68.4 19.9 5.6 154 85 8 61 58 29 5 24 3.2 0.00 0.8 5.4 1.6 12.5 49.6 3.5 6.9 11.1 0.4 5.4 2.5 1.2     
Bertschikon 1,055 109 0.8 -0.9 0.7 6.7 22.0 64.4 13.6 9.6 10.5 68.7 20.7 0.1 244 82 18 144 93 34 13 46 0.0 0.46 0.8 4.5 1.7 6.0 58.9 3.8 9.0 6.9 0.0 4.8 2.0 2.4     
Brütten 1,989 301 3.3 2.6 0.6 6.6 21.1 60.6 18.3 6.7 10.1 59.8 29.9 0.2 370 71 79 220 138 25 22 91 8.5 0.79 0.7 14.7 3.9 11.9 35.6 2.4 14.6 7.1 0.0 5.6 2.6 1.6     
Dägerlen 986 124 -1.9 -2.4 0.6 9.4 24.0 63.6 12.4 8.0 7.8 66.6 25.2 0.4 272 67 101 104 86 29 17 40 0.0 0.76 0.4 4.7 1.3 14.1 41.6 7.0 7.9 7.6 0.6 8.1 3.6 3.6     
Dättlikon 748 259 0.4 0.1 0.0 8.2 24.1 62.0 13.9 2.9 10.7 42.8 43.8 2.8 118 34 26 58 45 9 11 25 1.3 0.96 0.4 10.9 2.8 16.6 37.3 3.5 12.5 5.3 0.0 7.2 2.3 1.7     
Dinhard 1,451 206 4.1 2.7 1.2 8.3 23.2 57.8 19.0 7.1 10.6 68.6 19.9 0.8 334 58 93 183 104 23 15 66 2.1 0.17 0.5 9.3 2.3 11.7 41.1 4.2 10.4 8.1 0.1 7.4 4.0 1.5     
Elgg 4,034 259 2.5 2.2 0.2 16.0 21.9 60.5 17.6 15.6 12.4 45.6 41.5 0.6 1,517 81 458 979 278 25 53 200 2.7 0.42 2.1 9.2 4.0 18.2 35.7 4.2 12.5 5.4 0.0 5.9 3.3 1.6     
"Ellikon an der Thur" 916 182 3.4 0.6 1.9 12.7 24.6 62.7 12.8 5.0 12.4 67.2 20.0 0.4 583 84 327 172 65 19 13 33 5.5 0.00 0.1 6.3 1.7 7.8 40.8 4.1 11.6 15.6 0.0 4.6 6.2 1.3     
Elsau 3,355 416 0.8 0.4 0.3 15.4 21.3 62.2 16.6 8.0 19.0 55.8 24.5 0.6 1,229 66 376 787 234 25 46 163 0.9 0.76 1.9 11.2 2.9 14.2 37.9 4.6 11.0 6.4 0.1 5.6 3.5 2.6     
Hagenbuch 1,103 136 0.0 -1.5 0.7 10.0 21.2 68.4 10.4 8.2 9.8 61.3 28.4 0.5 208 56 65 86 74 23 15 36 2.7 0.21 1.9 4.2 2.9 7.2 57.5 1.6 9.4 7.1 0.1 4.0 3.4 2.5     
Hettlingen 2,995 508 1.1 0.0 0.6 7.4 26.8 56.9 16.2 5.8 17.1 59.1 22.8 1.0 688 53 231 404 152 22 17 113 4.0 0.42 0.7 15.0 4.0 11.1 34.3 4.4 16.0 6.0 0.1 5.1 2.1 1.8     
"Hofstetten (ZH)" 482 55 7.8 6.9 0.7 4.4 27.6 60.2 12.2 8.9 4.5 49.3 46.1 0.1 110 42 23 45 46 18 10 18 2.1 1.60 3.0 6.5 2.0 6.4 62.2 4.7 5.1 4.2 0.0 4.4 3.1 1.3     
Neftenbach 5,425 361 3.9 2.4 1.5 10.2 23.8 63.4 12.7 15.1 15.6 53.7 29.8 0.9 1,552 157 458 937 361 50 72 239 6.1 0.65 2.4 11.8 3.5 13.4 37.1 4.3 13.2 5.2 0.0 5.3 3.8 2.3     
Pfungen 3,386 680 14.0 11.8 1.2 25.3 21.9 64.8 13.3 5.0 24.8 31.9 41.1 2.2 961 24 422 515 167 8 40 119 28.1 0.52 3.8 7.8 3.7 15.0 42.3 3.1 11.3 6.9 0.0 5.4 2.4 2.1     
"Rickenbach (ZH)" 2,551 422 1.7 1.2 0.6 10.2 23.7 58.8 17.5 6.1 15.8 59.9 22.9 1.3 454 82 55 317 149 25 21 103 0.0 1.58 1.6 11.7 4.5 11.5 36.8 5.0 10.7 7.7 0.1 7.0 1.9 2.9     
"Schlatt (ZH)" 738 82 0.5 -0.4 0.7 6.5 27.6 58.5 13.8 9.1 6.5 46.6 45.6 1.3 150 63 34 53 59 25 9 25 2.7 0.00 2.7 3.7 0.7 11.8 39.0 7.0 12.6 4.3 0.0 10.4 8.0 2.4     
Seuzach 7,136 943 1.1 0.3 0.5 12.6 19.3 59.7 21.0 7.6 31.1 43.4 25.0 0.5 2,615 47 791 1,777 403 15 93 295 4.5 0.22 1.4 14.3 4.1 13.2 38.5 5.5 10.2 5.6 0.0 4.0 2.9 1.7     
Turbenthal 4,301 171 2.3 1.6 0.7 18.5 22.5 62.6 15.0 25.2 7.2 34.7 57.3 0.9 1,460 143 313 1,004 340 59 60 221 2.3 0.42 2.6 6.1 2.8 15.7 40.8 7.4 8.3 6.8 0.2 6.5 3.3 2.0     
Wiesendangen 4,929 522 2.6 2.0 0.4 8.3 23.3 57.9 18.8 9.5 21.6 53.1 25.1 0.2 1,033 107 206 720 255 30 34 191 1.0 0.00 0.7 13.9 5.7 13.5 35.3 5.6 10.5 5.8 0.2 5.9 1.9 1.9     
Winterthur 104,468 1,535 3.1 1.7 0.8 23.1 19.6 64.1 16.3 68.1 33.6 24.8 40.5 1.1 64,016 253 12,539 51,224 6,833 70 875 5,888 2.9 0.15 4.6 9.3 5.0 23.7 22.3 4.9 11.8 4.4 0.3 10.9 2.5 4.8     
"Zell (ZH)" 5,489 423 2.4 -0.1 0.6 20.1 20.8 61.5 17.7 13.0 14.0 41.2 42.4 2.3 1,293 88 411 795 303 28 63 212 6.2 1.13 3.4 8.4 4.6 16.5 35.0 8.0 7.8 6.1 0.2 6.3 5.3 1.9     
"Aesch (ZH)" 1,157 221 11.9 10.9 1.0 13.3 20.6 57.4 22.0 5.2 9.2 57.5 33.1 0.2 324 50 38 236 85 18 8 59 17.3 1.16 0.4 15.3 5.6 10.5 43.2 1.7 9.1 6.4 0.0 5.8 1.6 0.6     
"Birmensdorf (ZH)" 5,965 522 1.4 0.3 0.7 21.9 19.7 60.9 19.3 11.4 24.5 36.8 37.4 1.2 1,633 61 401 1,171 371 20 68 283 6.0 0.74 2.8 11.8 7.3 14.5 36.7 1.8 11.3 5.9 0.0 6.4 1.9 2.3     
Dietikon 24,843 2,663 5.2 3.7 1.1 41.2 20.5 63.3 16.2 9.3 50.3 16.3 26.8 6.6 16,115 12 3,363 12,739 1,511 5 244 1,262 6.0 0.65 7.0 8.3 10.8 19.0 35.4 3.7 7.1 4.7 0.4 6.6 1.4 2.5     
Geroldswil 4,755 2,464 1.8 1.0 1.2 23.4 19.4 62.7 17.9 1.9 47.9 20.0 24.2 7.9 2,052 7 532 1,513 291 1 42 248 0.4 0.42 3.3 18.2 8.3 12.6 36.0 2.2 9.5 6.1 0.0 3.7 1.6 1.9     
Oberengstringen 6,416 2,970 0.5 -0.9 0.8 28.2 18.5 60.0 21.5 2.1 50.5 20.1 25.2 4.2 1,083 7 272 804 321 2 68 251 0.3 0.37 4.7 13.6 6.7 18.4 33.7 3.8 9.6 5.5 0.1 5.4 0.8 2.4     
"Oetwil an der Limmat" 2,332 845 1.5 0.8 0.2 15.1 16.7 61.9 21.4 2.8 20.6 36.5 38.3 4.7 283 6 66 211 121 2 18 101 9.0 0.68 1.5 20.3 5.8 11.8 41.0 0.8 9.2 5.7 0.3 2.8 0.4 1.7     
Schlieren 17,199 2,606 6.4 4.6 1.4 45.1 19.9 66.1 14.0 6.5 51.7 17.6 29.2 1.5 15,250 24 3,041 12,184 1,208 7 187 1,014 34.4 0.04 4.5 10.9 7.5 21.9 33.1 3.1 7.8 5.7 0.3 6.1 1.3 2.4     
Uitikon 3,947 903 1.5 1.7 -0.1 14.1 19.7 58.1 22.3 4.4 30.8 36.5 32.6 0.0 970 77 89 804 271 9 20 242 1.3 1.38 0.5 24.8 4.7 8.5 34.5 1.0 12.4 4.6 0.1 6.0 1.7 1.7     
Unterengstringen 3,398 1,014 1.0 -0.1 0.4 22.8 17.4 62.8 19.9 3.4 42.7 27.9 25.5 3.9 956 11 233 712 216 4 38 174 2.6 1.08 4.1 17.8 4.7 12.9 43.4 2.2 8.0 5.2 0.0 2.1 1.7 1.8     
Urdorf 9,471 1,249 5.3 4.1 0.9 21.7 20.3 60.9 18.7 7.6 34.5 32.2 32.2 1.1 6,635 24 1,557 5,054 640 7 126 507 5.2 1.29 2.9 9.5 7.3 19.3 34.1 3.1 9.6 7.7 0.1 5.6 1.6 2.1     
"Weiningen (ZH)" 4,287 800 0.9 -1.1 0.8 26.0 21.3 64.8 13.9 5.4 28.9 31.9 38.3 0.9 1,429 50 348 1,031 265 16 55 194 0.0 0.90 3.1 13.5 5.0 13.6 43.3 1.9 11.4 4.1 0.1 4.7 1.2 1.2     
Zürich 380,777 4,333 2.1 1.3 0.7 31.2 16.3 67.3 16.4 87.9 61.9 10.1 26.2 1.7 444,199 236 32,171 411,792 39,050 52 2,703 36,295 5.7 0.11 4.7 10.8 4.9 28.6 18.7 2.2 12.2 3.0 0.5 13.0 1.2 5.0     
Aarberg 4,182 529 2.3 1.6 0.4 10.9 19.8 61.9 18.3 7.9 23.5 44.3 29.5 2.7 2,723 75 877 1,772 320 19 65 236 1.4 0.49 3.7 9.8 1.1 17.9 33.3 3.2 4.7 17.8 0.3 6.3 3.3 2.3     
"Bargen (BE)" 984 125 0.4 -0.6 -0.3 8.6 18.8 66.2 15.0 7.9 7.0 70.5 18.6 3.9 431 84 244 103 75 29 8 38 3.0 0.00 2.3 4.5 1.2 18.4 32.3 5.3 3.8 18.0 0.4 6.3 5.4 4.6     
Grossaffoltern 2,813 187 1.1 0.8 0.1 4.8 20.9 60.2 18.8 15.1 10.9 62.3 26.0 0.8 585 176 218 192 191 57 42 92 3.6 0.93 1.4 8.0 2.1 18.0 32.7 2.9 4.2 21.2 0.1 7.3 1.4 2.0     
Kallnach 1,907 126 3.8 2.9 0.6 8.3 21.2 61.7 17.1 15.2 7.9 69.0 19.8 3.3 860 116 195 549 155 44 34 77 11.0 1.49 1.6 3.4 0.8 13.7 41.6 3.0 4.2 21.3 0.1 5.5 4.5 1.9     
Kappelen 1,326 121 5.5 4.8 0.0 7.8 24.2 61.7 14.1 10.9 10.9 73.9 14.3 0.8 589 100 244 245 123 28 27 68 1.5 0.17 0.9 4.3 1.4 12.8 40.8 3.5 4.9 24.0 0.4 3.1 2.2 2.4     
Lyss 14,080 949 2.6 0.9 0.6 15.8 20.1 63.8 16.1 14.9 32.3 34.5 32.7 0.5 8,033 91 3,072 4,871 954 21 172 761 5.3 0.60 6.2 11.1 1.7 18.9 27.2 6.0 6.1 17.4 0.1 5.6 2.5 3.3     
Meikirch 2,424 237 3.4 2.9 0.6 6.5 18.2 60.1 21.7 10.3 9.4 64.0 26.5 0.1 550 82 154 314 156 30 25 101 4.5 2.52 2.0 9.4 2.3 17.7 24.6 5.2 6.8 16.5 0.1 12.4 2.2 2.8     
Radelfingen 1,196 81 1.4 0.6 -0.1 5.0 19.2 64.4 16.4 14.7 6.7 57.8 31.5 4.0 253 110 28 116 96 40 13 43 7.5 0.68 0.8 4.7 0.8 15.9 36.8 4.0 8.8 14.5 0.4 7.1 3.9 3.2     
"Rapperswil (BE)" 2,368 116 -0.1 -0.9 0.3 4.1 21.5 61.4 17.1 20.4 8.3 64.5 26.9 0.3 850 203 293 354 219 75 36 108 0.8 0.37 1.5 5.7 1.0 14.4 41.7 1.7 4.7 18.7 0.1 7.6 1.2 3.1     
Schüpfen 3,566 180 4.7 4.2 0.1 6.7 20.4 64.2 15.5 19.8 10.8 55.8 32.9 0.5 1,162 171 218 773 271 65 40 166 8.7 0.65 2.6 5.6 1.5 19.2 31.5 3.5 4.8 19.5 0.3 8.3 2.3 3.5     
"Seedorf (BE)" 2,968 142 -1.0 -2.0 0.4 5.0 20.5 61.5 18.0 20.9 7.7 59.6 32.4 0.3 939 241 230 468 233 73 48 112 5.4 1.25 1.0 4.5 1.2 12.8 38.0 4.2 4.1 21.8 0.9 6.9 3.1 2.5     
